Item_Weight,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable
16.25,0.057385239,126.2046,2,1,1369.5506,9,True,False,False,True,False,False,False,True,False
19.85,0.005209791,265.2884,1,2,3179.8608,28,True,False,False,False,False,True,False,True,False
17.75,0.025527994,157.5262,2,0,477.3786,28,True,False,True,False,False,False,False,True,False
20.2,0.096495426,175.6028,2,1,3364.9532,9,False,True,False,True,False,False,False,True,False
16.0,0.173574402,214.0902,2,0,1061.951,28,True,False,True,False,False,False,False,False,True
15.35,0.020409765,218.3508,1,2,2387.5588,4,True,False,False,False,True,False,True,False,False
7.785,0.088888291,64.751,2,1,1201.769,11,True,False,False,True,False,False,False,True,False
17.6,0.097367722,89.3856,1,0,878.856,14,True,False,False,True,False,False,True,False,False
15.1,0.059275452,238.9248,0,2,6636.6944,26,True,False,False,True,False,False,False,False,True
9.395,0.100555034,88.8856,1,0,439.428,14,False,True,False,True,False,False,False,True,False
9.27,0.061775607,150.105,2,1,2696.49,9,True,False,False,True,False,False,False,True,False
13.65,0.012974937,115.9834,1,2,2994.7684,28,False,True,False,False,False,True,False,True,False
18.85,0.042614361,255.333,0,2,1794.331,26,True,False,False,True,False,False,False,True,False
14.0,0.050535312,130.031,2,0,129.831,28,True,False,True,False,False,False,False,False,True
11.0,0.008944844,122.3756,2,1,2059.9852,9,True,False,False,True,False,False,False,True,False
13.15,0.056418354,142.4812,2,1,2422.1804,9,True,False,False,True,False,False,True,False,False
5.46,0.032227432,186.824,1,0,1864.24,14,False,True,False,True,False,False,False,True,False
10.695,0.127108578,120.744,1,2,2756.412,28,False,True,False,False,False,True,False,True,False
12.35,0.064441812,110.957,0,2,219.714,15,False,True,True,False,False,False,False,True,False
6.865,0.057152139,211.8218,2,1,4915.6014,6,True,False,False,True,False,False,False,True,False
17.75,0.11147467,108.0912,1,0,1637.868,14,True,False,False,True,False,False,False,False,True
6.965,0.028410335,158.0604,1,2,4595.3516,28,True,False,False,False,False,True,False,False,True
13.15,0.289522833,172.0764,2,0,171.7764,28,False,True,True,False,False,False,False,True,False
19.35,0.0,65.3168,0,2,191.7504,15,True,False,True,False,False,False,False,False,True
13.8,0.064207277,76.0012,2,0,1214.4192,16,False,True,False,True,False,False,False,True,False
9.3,0.042463728,121.9388,1,2,1114.5492,4,True,False,False,False,True,False,True,False,False
17.0,0.139521931,266.8884,2,0,5034.7796,16,False,True,False,True,False,False,False,True,False
20.2,0.0,187.1898,0,2,2993.4368,26,True,False,False,True,False,False,False,False,True
14.0,0.060768862,154.8656,2,1,1390.1904,6,False,True,False,True,False,False,False,True,False
9.195,0.101294945,46.2744,2,0,1086.5856,16,True,False,False,True,False,False,False,True,False
8.39,0.120474481,165.5868,2,1,1965.4416,9,True,False,False,True,False,False,False,False,True
5.735,0.05695045,177.937,2,1,1587.933,9,True,False,False,True,False,False,False,True,False
8.155,0.119351235,190.153,0,2,4933.578,26,True,False,False,True,False,False,False,True,False
17.7,0.226122963,185.7924,0,2,370.1848,15,False,True,True,False,False,False,False,True,False
16.7,0.026620627,249.2776,2,0,4210.5192,16,True,False,False,True,False,False,False,False,True
17.25,0.042480566,173.4764,2,1,2404.8696,6,True,False,False,True,False,False,True,False,False
12.0,0.0,98.2042,2,0,198.4084,28,False,True,True,False,False,False,False,True,False
13.5,0.159720671,147.6102,2,0,4082.6856,16,False,True,False,True,False,False,False,True,False
18.0,0.124348482,118.3124,0,2,948.0992,26,True,False,False,True,False,False,False,True,False
20.75,0.063684145,151.7682,2,1,1372.2138,6,False,True,False,True,False,False,False,True,False
17.6,0.016092971,45.8402,1,2,1102.5648,4,False,True,False,False,True,False,False,True,False
13.0,0.0,173.6054,0,2,1751.054,26,False,True,False,True,False,False,True,False,False
6.055,0.025552424,158.492,2,1,3994.8,6,True,False,False,True,False,False,False,True,False
12.85,0.030591255,251.404,0,2,2277.036,26,True,False,False,True,False,False,False,True,False
10.6,0.035336287,87.0224,1,2,1193.1136,4,True,False,False,False,True,False,False,False,True
18.7,0.104658344,121.2072,2,1,1470.0864,9,True,False,False,True,False,False,False,True,False
6.235,0.020198354,257.9962,2,0,517.9924,16,True,False,False,True,False,False,False,False,True
15.25,0.089816808,217.3192,2,0,5608.6992,16,True,False,False,True,False,False,False,True,False
19.2,0.022954444,184.495,1,0,4028.09,14,False,True,False,True,False,False,False,True,False
11.65,0.174049032,52.9298,2,0,647.1576,16,True,False,False,True,False,False,False,True,False
18.7,0.044024163,125.902,0,2,126.502,15,True,False,True,False,False,False,False,True,False
8.275,0.110739031,103.3306,1,2,2404.2038,4,True,False,False,False,True,False,False,False,True
8.895,0.039008625,209.0296,0,2,2285.0256,26,False,True,False,True,False,False,False,True,False
20.35,0.054277132,117.3466,1,2,824.9262,4,True,False,False,False,True,False,False,True,False
15.85,0.007160908,39.348,2,1,719.064,11,False,True,False,True,False,False,False,True,False
19.0,0.129226104,190.5872,0,2,1890.872,26,True,False,False,True,False,False,False,False,True
10.85,0.0,119.0808,0,2,2343.616,26,True,False,False,True,False,False,False,False,True
5.095,0.129479176,139.7838,2,1,1264.3542,9,False,True,False,True,False,False,False,True,False
10.0,0.021512619,247.775,1,2,3745.125,4,True,False,False,False,True,False,False,False,True
5.34,0.005958918,101.6358,0,2,1709.1086,26,False,True,False,True,False,False,False,True,False
17.2,0.056941603,222.5088,0,2,5369.0112,26,False,True,False,True,False,False,False,True,False
16.7,0.026491715,247.2776,1,2,6191.94,28,True,False,False,False,False,True,False,False,True
6.78,0.066298469,186.824,1,2,6338.416,28,True,False,False,False,False,True,False,True,False
10.5,0.041360997,39.5164,0,2,926.7936,26,True,False,False,True,False,False,False,True,False
10.5,0.142759833,159.3578,1,0,3048.6982,14,False,True,False,True,False,False,False,True,False
16.7,0.042792568,118.6782,1,2,1549.3166,4,False,True,False,False,True,False,False,True,False
8.43,0.177694846,171.1422,2,0,2586.633,16,True,False,False,True,False,False,False,False,True
7.785,0.139552827,105.6306,2,0,418.1224,16,True,False,False,True,False,False,False,True,False
11.35,0.045052492,102.6016,1,0,3137.2496,14,False,True,False,True,False,False,False,True,False
11.6,0.037581243,98.9042,2,0,1488.063,16,True,False,False,True,False,False,False,False,True
6.365,0.007342171,59.9536,0,2,980.0576,26,True,False,False,True,False,False,False,True,False
5.11,0.034945416,161.121,2,1,2609.936,11,True,False,False,True,False,False,False,False,True
10.1,0.056030907,115.1492,0,2,1737.738,26,True,False,False,True,False,False,False,False,True
12.85,0.099553084,40.0164,2,1,1312.9576,6,True,False,False,True,False,False,False,True,False
7.725,0.047782959,249.1092,2,0,2490.092,16,True,False,False,True,False,False,False,True,False
7.09,0.007180374,47.4034,1,2,631.8442,28,True,False,False,False,False,True,False,True,False
14.65,0.019592289,56.9614,2,0,221.0456,28,True,False,True,False,False,False,False,False,True
10.195,0.078758649,116.3808,2,0,234.3616,28,False,True,True,False,False,False,False,True,False
17.1,0.0,167.0842,1,2,1326.2736,4,True,False,False,False,True,False,False,False,True
16.75,0.18358896,154.663,2,0,312.926,28,True,False,True,False,False,False,False,True,False
20.1,0.034623782,118.9782,0,2,1549.3166,26,True,False,False,True,False,False,False,False,True
16.75,0.032586709,191.9162,2,0,4040.7402,16,True,False,False,True,False,False,False,False,True
11.8,0.008519718,116.9492,1,2,2780.3808,28,True,False,False,False,False,True,False,False,True
8.905,0.143010016,61.6878,0,2,1029.9926,26,True,False,False,True,False,False,False,True,False
6.78,0.0,94.012,0,2,1211.756,26,False,True,False,True,False,False,False,True,False
16.85,0.079624087,111.6544,0,2,2125.2336,26,False,True,False,True,False,False,False,True,False
14.65,0.17138805,50.7692,2,0,1034.6532,16,True,False,False,True,False,False,False,True,False
20.7,0.0,78.467,2,0,1607.907,16,True,False,False,True,False,False,True,False,False
7.63,0.235859408,46.1402,2,0,45.9402,28,False,True,True,False,False,False,False,True,False
12.1,0.148612263,104.528,1,0,1384.864,14,True,False,False,True,False,False,False,True,False
9.1,0.134393836,48.0718,0,2,47.2718,15,True,False,True,False,False,False,False,False,True
15.2,0.033599041,107.7912,2,0,1091.912,16,True,False,False,True,False,False,False,False,True
15.15,0.066311153,145.776,2,1,3954.852,11,False,True,False,True,False,False,False,True,False
7.02,0.049623924,83.225,1,2,1498.05,28,True,False,False,False,False,True,True,False,False
20.6,0.13893181,119.5756,0,2,121.1756,15,True,False,True,False,False,False,False,True,False
15.3,0.0,103.5332,2,1,3383.5956,9,True,False,False,True,False,False,False,False,True
9.5,0.040636926,224.6088,1,2,4474.176,28,True,False,False,False,False,True,True,False,False
19.25,0.107940533,35.5558,0,2,305.6022,26,True,False,False,True,False,False,False,False,True
9.3,0.03362713,156.1314,2,1,620.5256,6,False,True,False,True,False,False,False,True,False
8.905,0.142436015,62.3878,1,2,1514.695,28,True,False,False,False,False,True,False,True,False
17.25,0.125200788,41.648,2,1,679.116,9,False,True,False,True,False,False,False,True,False
21.25,0.019407069,119.3756,0,2,3271.7412,26,True,False,False,True,False,False,False,True,False
20.1,0.054445198,151.7366,2,1,4836.3712,9,False,True,False,True,False,False,False,True,False
18.75,0.01040777,209.4954,1,2,2500.7448,4,True,False,False,False,True,False,False,False,True
17.6,0.039443715,95.841,2,1,1641.197,6,False,True,False,True,False,False,False,True,False
17.75,0.038042233,154.2656,1,2,3398.2432,4,False,True,False,False,True,False,False,True,False
19.25,0.034770109,141.9496,2,1,988.0472,11,False,True,False,True,False,False,False,True,False
18.85,0.141862435,171.0132,1,0,4396.9432,14,True,False,False,True,False,False,False,True,False
17.7,0.019438042,95.541,0,2,96.541,15,True,False,True,False,False,False,False,True,False
11.15,0.073012871,67.5142,1,2,2306.997,28,True,False,False,False,False,True,False,False,True
17.5,0.026848529,264.891,0,2,4996.829,26,True,False,False,True,False,False,False,True,False
10.5,0.019033838,185.624,0,2,6897.688,26,True,False,False,True,False,False,True,False,False
16.75,0.032771033,192.3162,2,1,2308.9944,6,True,False,False,True,False,False,False,False,True
8.935,0.04026424,52.6298,2,1,808.947,11,True,False,False,True,False,False,False,True,False
12.15,0.074729835,183.795,2,0,549.285,28,False,True,True,False,False,False,False,True,False
15.35,0.074601506,90.983,2,1,1348.245,9,True,False,False,True,False,False,False,True,False
14.8,0.078576075,78.467,2,0,229.701,28,True,False,True,False,False,False,True,False,False
15.85,0.081719458,178.037,0,2,2646.555,26,True,False,False,True,False,False,False,True,False
6.215,0.012173543,36.4848,2,1,447.4176,11,True,False,False,True,False,False,False,True,False
15.2,0.091318935,230.7352,1,2,8474.3024,28,True,False,False,False,False,True,False,True,False
9.5,0.085075063,189.0872,2,1,3970.8312,9,True,False,False,True,False,False,True,False,False
17.7,0.174644552,113.2834,1,0,1727.751,14,True,False,False,True,False,False,False,True,False
19.2,0.041395775,129.731,1,2,1298.31,4,True,False,False,False,True,False,False,False,True
8.05,0.164679597,112.1518,2,0,1252.3698,16,False,True,False,True,False,False,False,True,False
14.7,0.121012632,49.4034,0,2,194.4136,15,True,False,True,False,False,False,False,True,False
11.5,0.037563325,109.5254,2,1,1627.881,9,False,True,False,True,False,False,False,True,False
19.85,0.026115595,49.0376,2,1,143.8128,6,True,False,False,True,False,False,False,False,True
20.0,0.05848134,113.3544,2,0,2572.6512,16,True,False,False,True,False,False,False,False,True
8.96,0.068880971,195.3768,0,2,2759.0752,26,False,True,False,True,False,False,False,True,False
5.615,0.125964559,124.773,1,0,2956.152,14,True,False,False,True,False,False,False,False,True
17.0,0.055746931,220.0114,2,1,2217.114,6,True,False,False,True,False,False,False,True,False
5.82,0.080804019,171.479,2,1,4074.696,11,True,False,False,True,False,False,False,False,True
15.1,0.086983591,219.8456,1,2,1547.3192,28,False,True,False,False,False,True,False,True,False
19.1,0.064547828,212.8586,0,2,422.1172,15,True,False,True,False,False,False,False,True,False
7.475,0.075361182,155.6656,1,2,3243.7776,28,True,False,False,False,False,True,False,False,True
17.85,0.081651443,152.5682,2,0,152.4682,28,True,False,True,False,False,False,False,True,False
9.695,0.190711254,159.1604,0,2,633.8416,15,True,False,True,False,False,False,False,False,True
20.6,0.023585598,94.7778,2,1,1314.2892,6,True,False,False,True,False,False,False,True,False
9.195,0.115064263,58.6246,1,0,868.869,14,True,False,False,True,False,False,False,True,False
10.695,0.057909547,60.4536,2,1,183.7608,11,True,False,False,True,False,False,False,True,False
15.75,0.054920146,195.8452,2,1,4893.63,9,True,False,False,True,False,False,False,True,False
19.6,0.041291169,86.9514,2,0,1416.8224,16,True,False,False,True,False,False,False,False,True
8.06,0.021273161,229.1326,1,2,7393.0432,28,True,False,False,False,False,True,False,True,False
17.35,0.02758789,86.1856,0,2,703.0848,26,False,True,False,True,False,False,False,True,False
9.3,0.11178154,182.3292,0,2,182.4292,15,True,False,True,False,False,False,False,True,False
6.71,0.02960641,65.4142,1,0,1516.0266,14,False,True,False,True,False,False,False,True,False
17.1,0.129140919,109.4886,2,1,1667.829,6,True,False,False,True,False,False,False,True,False
5.175,0.029555773,105.9622,2,1,1693.7952,11,False,True,False,True,False,False,False,True,False
12.65,0.063146492,159.6578,1,2,962.7468,4,True,False,False,False,True,False,True,False,False
16.5,0.066352552,181.2292,1,0,4195.8716,14,False,True,False,True,False,False,False,True,False
4.635,0.246678647,129.7994,2,0,385.4982,28,True,False,True,False,False,False,False,True,False
7.725,0.047977607,249.5092,1,2,2241.0828,4,True,False,False,False,True,False,False,True,False
7.0,0.151712642,104.828,2,1,1278.336,11,True,False,False,True,False,False,False,True,False
12.1,0.030174246,76.667,1,0,1531.34,14,True,False,False,True,False,False,False,True,False
7.6,0.238366442,171.8448,0,2,852.224,15,False,True,True,False,False,False,False,True,False
12.85,0.055603753,195.6768,0,2,394.1536,15,True,False,True,False,False,False,False,True,False
17.75,0.029648306,142.4838,2,1,1264.3542,9,False,True,False,True,False,False,False,True,False
12.3,0.105812357,175.0396,1,2,4012.1108,28,False,True,False,False,False,True,False,True,False
20.25,0.02593166,182.5976,0,2,3078.6592,26,True,False,False,True,False,False,False,False,True
17.85,0.019671473,214.756,2,0,213.056,28,True,False,True,False,False,False,False,True,False
6.76,0.028982682,79.596,2,0,1438.128,16,False,True,False,True,False,False,False,True,False
6.63,0.019153299,57.6588,2,0,400.8116,28,False,True,True,False,False,False,False,True,False
14.15,0.184254826,82.4276,1,2,1218.414,4,True,False,False,False,True,False,True,False,False
20.75,0.025169703,150.4734,1,0,1187.7872,14,True,False,False,True,False,False,False,False,True
7.84,0.153494979,48.935,2,0,798.96,16,False,True,False,True,False,False,False,True,False
19.6,0.034093203,56.6614,2,1,1492.0578,6,True,False,False,True,False,False,True,False,False
10.5,0.045655118,169.8106,0,2,171.1106,15,True,False,True,False,False,False,False,False,True
5.655,0.142732848,167.95,0,2,166.45,15,True,False,True,False,False,False,False,True,False
12.5,0.110163385,83.6592,1,0,1320.9472,14,False,True,False,True,False,False,False,True,False
10.195,0.041934387,44.6428,2,1,615.1992,9,True,False,False,True,False,False,False,True,False
21.1,0.028868467,146.3786,1,2,5056.751,28,True,False,False,False,False,True,False,False,True
6.135,0.079312367,151.7366,2,1,3325.0052,9,False,True,False,True,False,False,False,True,False
9.1,0.174085625,124.6362,2,1,2390.8878,9,True,False,False,True,False,False,False,True,False
14.6,0.059732844,241.2538,1,2,5287.7836,4,True,False,False,False,True,False,False,False,True
20.7,0.039245805,151.4366,2,0,1511.366,16,True,False,False,True,False,False,False,False,True
19.0,0.097510482,48.1718,2,1,709.077,11,False,True,False,True,False,False,False,True,False
9.195,0.114885647,59.6246,2,0,1100.5674,16,True,False,False,True,False,False,False,True,False
19.6,0.072295507,89.7514,2,0,88.5514,28,True,False,True,False,False,False,False,False,True
6.425,0.010436256,115.5808,2,1,3749.7856,9,True,False,False,True,False,False,False,True,False
12.15,0.104257037,34.0532,0,2,179.766,15,True,False,True,False,False,False,False,True,False
17.0,0.126440335,125.2362,1,0,1384.1982,14,True,False,False,True,False,False,False,False,True
7.06,0.0,59.8904,1,2,1757.712,28,False,True,False,False,False,True,False,True,False
9.0,0.120965853,55.8614,2,0,110.5228,28,False,True,True,False,False,False,False,True,False
11.395,0.0,152.0708,1,2,2106.5912,28,True,False,False,False,False,True,False,False,True
9.0,0.069031467,55.0614,0,2,442.0912,26,False,True,False,True,False,False,False,True,False
6.215,0.049823839,226.6062,1,2,677.1186,4,False,True,False,False,True,False,False,True,False
7.475,0.126752975,154.2656,0,2,308.9312,15,True,False,True,False,False,False,False,False,True
11.0,0.1062679,123.2046,1,2,3237.1196,4,True,False,False,False,True,False,False,True,False
19.7,0.053305463,58.193,1,0,848.895,14,True,False,False,True,False,False,False,True,False
18.75,0.023820082,97.6042,0,2,1488.063,26,True,False,False,True,False,False,True,False,False
11.6,0.037549969,101.2042,0,2,2281.6966,26,True,False,False,True,False,False,False,False,True
13.0,0.03525175,48.0034,1,2,923.4646,4,True,False,False,False,True,False,False,False,True
7.285,0.031200065,174.7054,1,0,6303.7944,14,True,False,False,True,False,False,False,False,True
5.46,0.106538757,145.4786,1,2,5779.144,28,False,True,False,False,False,True,False,True,False
18.6,0.012673238,121.5414,1,0,4020.7662,14,True,False,False,True,False,False,False,False,True
6.615,0.093307668,195.9426,0,2,2570.6538,26,True,False,False,True,False,False,False,True,False
10.1,0.056191301,115.7492,2,1,579.246,11,True,False,False,True,False,False,False,False,True
17.7,0.116542484,182.6266,2,0,3504.1054,16,True,False,False,True,False,False,False,True,False
10.5,0.011285795,235.8248,2,1,4266.4464,9,True,False,False,True,False,False,False,False,True
8.27,0.127308434,186.6924,1,2,7033.5112,28,False,True,False,False,False,True,True,False,False
12.3,0.069742672,106.2938,1,2,1715.1008,4,True,False,False,False,True,False,True,False,False
14.85,0.093010026,143.0812,1,2,3704.5112,28,True,False,False,False,False,True,False,True,False
18.85,0.03961061,41.648,0,2,759.012,26,True,False,False,True,False,False,False,True,False
7.485,0.069514712,108.7228,2,1,1326.2736,6,True,False,False,True,False,False,False,True,False
14.3,0.083147702,210.1586,0,2,422.1172,15,False,True,True,False,False,False,False,True,False
10.6,0.011106465,42.7454,1,0,419.454,14,True,False,False,True,False,False,False,True,False
6.055,0.02528566,158.792,1,2,4474.176,28,True,False,False,False,False,True,False,True,False
13.65,0.072851756,197.1426,0,2,3954.852,26,False,True,False,True,False,False,False,True,False
10.3,0.011072421,85.354,1,2,2077.296,28,False,True,False,False,False,True,False,True,False
13.65,0.031494041,98.87,1,0,2197.14,14,False,True,False,True,False,False,False,True,False
6.445,0.029667053,94.4436,0,2,1134.5232,26,True,False,False,True,False,False,False,True,False
8.895,0.0,111.9544,2,1,1565.9616,9,True,False,False,True,False,False,False,False,True
16.7,0.022099982,110.1886,1,0,1334.2632,14,True,False,False,True,False,False,False,True,False
6.115,0.011372972,89.6488,2,0,1267.6832,16,False,True,False,True,False,False,False,True,False
11.3,0.091310237,96.9094,0,2,190.4188,15,False,True,True,False,False,False,False,True,False
9.3,0.033437991,153.2314,2,0,2326.971,16,False,True,False,True,False,False,False,True,False
7.725,0.029117482,123.0414,1,0,1583.9382,14,True,False,False,True,False,False,False,False,True
18.0,0.039071642,145.3418,1,0,882.8508,14,True,False,False,True,False,False,False,True,False
17.0,0.119362409,249.4434,2,1,5960.2416,9,True,False,False,True,False,False,False,True,False
7.895,0.094109236,102.9332,1,2,3691.1952,28,False,True,False,False,False,True,False,True,False
12.8,0.02299122,114.9492,2,1,1737.738,11,True,False,False,True,False,False,False,True,False
15.85,0.110010191,38.8506,2,1,341.5554,9,False,True,False,True,False,False,False,True,False
6.59,0.176748258,82.7908,0,2,83.8908,15,True,False,True,False,False,False,False,True,False
6.11,0.0,43.0086,1,0,713.7376,14,False,True,False,True,False,False,True,False,False
8.6,0.032463574,139.9154,1,2,4963.539,28,True,False,False,False,False,True,False,False,True
9.5,0.035222503,170.1448,2,1,1874.8928,11,False,True,False,True,False,False,False,True,False
17.6,0.010055503,163.7552,1,0,1787.0072,14,True,False,False,True,False,False,False,True,False
20.0,0.034363029,43.5086,2,1,401.4774,9,True,False,False,True,False,False,False,True,False
13.15,0.0,171.9764,2,1,2404.8696,6,False,True,False,True,False,False,False,True,False
19.0,0.128349909,106.5622,2,1,1482.0708,11,True,False,False,True,False,False,False,True,False
8.1,0.128760294,213.7902,2,1,5946.9256,6,True,False,False,True,False,False,False,True,False
9.3,0.043964058,192.3846,1,2,4586.0304,4,True,False,False,False,True,False,True,False,False
17.1,0.032470108,148.9392,1,2,3728.48,28,True,False,False,False,False,True,False,True,False
13.5,0.094603404,187.0872,1,2,3214.4824,4,True,False,False,False,True,False,True,False,False
7.725,0.047743195,248.3092,0,2,6474.2392,26,True,False,False,True,False,False,False,True,False
12.8,0.0,115.3492,1,2,3823.0236,28,True,False,False,False,False,True,False,True,False
5.485,0.071557769,165.7842,0,2,165.7842,15,True,False,True,False,False,False,False,False,True
13.15,0.155105614,157.2604,0,2,316.9208,15,True,False,True,False,False,False,False,False,True
7.26,0.014505108,118.415,2,1,1747.725,6,True,False,False,True,False,False,False,True,False
10.5,0.093909644,213.7244,1,0,4022.7636,14,False,True,False,True,False,False,False,True,False
19.5,0.077157727,232.4958,2,1,2804.3496,9,False,True,False,True,False,False,True,False,False
18.25,0.094957079,143.5154,2,0,567.2616,28,True,False,True,False,False,False,False,True,False
17.25,0.072486326,78.9986,1,2,2259.0594,28,True,False,False,False,False,True,False,True,False
21.25,0.155694794,177.637,2,1,2999.429,11,True,False,False,True,False,False,False,True,False
8.155,0.20914265,190.953,2,0,379.506,28,True,False,True,False,False,False,False,True,False
14.15,0.095298849,171.8106,0,2,3935.5438,26,True,False,False,True,False,False,True,False,False
19.7,0.038736781,127.4362,2,0,1510.0344,16,True,False,False,True,False,False,True,False,False
20.75,0.044000492,148.2734,2,0,296.9468,28,True,False,True,False,False,False,False,False,True
13.8,0.014720848,89.9172,0,2,1516.6924,26,False,True,False,True,False,False,False,True,False
18.35,0.099090261,94.0462,2,1,555.2772,9,True,False,False,True,False,False,False,True,False
11.3,0.047814463,179.266,2,1,5033.448,11,True,False,False,True,False,False,False,False,True
8.35,0.127066966,76.5354,1,0,1655.1788,14,False,True,False,True,False,False,False,True,False
12.65,0.076474728,191.8846,2,1,1146.5076,6,False,True,False,True,False,False,False,True,False
16.7,0.042860026,120.3782,2,1,1668.4948,6,False,True,False,True,False,False,False,True,False
5.365,0.141033536,173.6764,2,1,858.882,6,False,True,False,True,False,False,False,True,False
6.52,0.044607161,164.2842,2,0,2818.3314,16,True,False,False,True,False,False,False,True,False
14.0,0.041283361,182.4634,2,1,5452.902,9,True,False,False,True,False,False,False,True,False
6.575,0.075444922,146.0444,0,2,2612.5992,26,False,True,False,True,False,False,False,True,False
15.35,0.035143024,124.373,2,1,2093.941,9,True,False,False,True,False,False,False,False,True
6.985,0.13725257,183.7608,0,2,2940.1728,26,False,True,False,True,False,False,False,True,False
10.8,0.041831008,186.6214,0,2,2261.0568,26,True,False,False,True,False,False,False,False,True
14.85,0.060967038,254.3698,2,1,4566.0564,9,True,False,False,True,False,False,False,False,True
6.135,0.078943221,152.7366,1,2,1813.6392,28,False,True,False,False,False,True,False,True,False
14.85,0.053837561,120.8072,2,0,4287.752,16,False,True,False,True,False,False,False,True,False
9.395,0.039928582,83.2908,0,2,1258.362,26,True,False,False,True,False,False,False,False,True
13.5,0.021617996,179.6976,2,1,1810.976,6,True,False,False,True,False,False,False,True,False
18.0,0.143495952,88.7514,2,1,1062.6168,6,False,True,False,True,False,False,False,True,False
12.35,0.157701958,158.7946,1,2,5522.811,28,False,True,False,False,False,True,False,True,False
20.0,0.058719568,111.0544,1,2,894.8352,4,True,False,False,False,True,False,False,False,True
20.35,0.142618182,123.2072,2,1,1225.072,6,True,False,False,True,False,False,False,True,False
8.785,0.020573334,156.4656,2,1,2162.5184,9,True,False,False,True,False,False,True,False,False
5.175,0.030208465,35.4874,1,2,1693.7952,28,True,False,False,False,False,True,False,False,True
7.1,0.110234793,171.708,2,1,3115.944,11,True,False,False,True,False,False,False,True,False
14.85,0.093991286,140.9812,2,1,3277.0676,6,True,False,False,True,False,False,False,True,False
11.3,0.067001825,259.1962,1,2,5438.9202,4,False,True,False,False,True,False,False,True,False
20.25,0.076314907,196.7794,2,1,2731.1116,11,False,True,False,True,False,False,False,True,False
20.25,0.022403117,250.9092,1,2,8217.3036,28,False,True,False,False,False,True,False,True,False
8.63,0.030944666,186.6582,1,2,3715.164,28,True,False,False,False,False,True,False,True,False
5.48,0.02528802,83.325,0,2,416.125,15,True,False,True,False,False,False,False,True,False
11.0,0.057058545,241.7512,2,0,3635.268,16,False,True,False,True,False,False,False,True,False
14.1,0.0,231.9668,1,0,1842.9344,14,True,False,False,True,False,False,True,False,False
13.85,0.05486977,40.548,2,0,39.948,28,True,False,True,False,False,False,False,False,True
6.61,0.029006239,186.0898,2,1,2619.2572,9,False,True,False,True,False,False,False,True,False
5.94,0.034880143,177.9344,2,1,4460.86,9,True,False,False,True,False,False,False,True,False
7.975,0.014713909,83.125,2,1,2579.975,6,True,False,False,True,False,False,False,True,False
12.65,0.047237246,112.5202,2,0,787.6414,16,True,False,False,True,False,False,False,False,True
11.15,0.032306341,166.3526,1,0,986.7156,14,True,False,False,True,False,False,False,False,True
6.825,0.100171568,262.7226,0,2,264.3226,15,True,False,True,False,False,False,False,False,True
8.18,0.013130031,142.6154,2,0,709.077,16,True,False,False,True,False,False,False,False,True
17.6,0.010096684,160.4552,2,1,2599.2832,6,True,False,False,True,False,False,False,True,False
15.75,0.055015935,194.3452,1,0,2740.4328,14,True,False,False,True,False,False,False,True,False
12.15,0.015460726,211.8928,2,0,5890.9984,16,True,False,False,True,False,False,False,True,False
9.3,0.02346559,197.6084,0,2,595.2252,15,False,True,True,False,False,False,False,True,False
13.5,0.017932223,78.796,1,2,239.688,4,False,True,False,False,True,False,False,True,False
9.695,0.047420609,246.0144,2,1,4165.2448,9,False,True,False,True,False,False,False,True,False
17.35,0.062547321,88.383,1,2,2067.309,28,False,True,False,False,False,True,False,True,False
20.5,0.112410046,192.2478,2,0,3874.956,16,False,True,False,True,False,False,False,True,False
14.85,0.019511288,262.591,2,0,4996.829,16,False,True,False,True,False,False,False,True,False
13.0,0.041789718,256.1014,0,2,2550.014,26,True,False,False,True,False,False,False,False,True
7.075,0.022548195,95.7068,0,2,583.2408,26,True,False,False,True,False,False,False,True,False
17.85,0.046599684,125.1388,2,1,1981.4208,9,False,True,False,True,False,False,False,True,False
10.6,0.095064731,232.4642,0,2,697.0926,15,True,False,True,False,False,False,True,False,False
9.695,0.029283081,175.137,1,2,3705.177,4,False,True,False,False,True,False,False,True,False
12.65,0.042383069,108.0938,1,2,1607.907,4,True,False,False,False,True,False,False,False,True
5.945,0.155706798,127.9652,0,2,645.826,15,True,False,True,False,False,False,False,False,True
17.5,0.016767995,141.418,2,1,1957.452,11,True,False,False,True,False,False,False,True,False
7.39,0.120961347,143.847,2,1,4866.998,6,True,False,False,True,False,False,False,False,True
9.8,0.178622919,177.937,0,2,176.437,15,True,False,True,False,False,False,False,True,False
11.8,0.02633607,40.6138,0,2,406.138,26,False,True,False,True,False,False,False,True,False
8.895,0.126287542,235.5616,0,2,468.7232,15,True,False,True,False,False,False,True,False,False
11.8,0.11350542,186.8924,1,0,2961.4784,14,True,False,False,True,False,False,True,False,False
6.155,0.094201477,213.356,1,2,6817.792,28,False,True,False,False,False,True,False,True,False
17.25,0.125224466,41.248,2,0,679.116,16,False,True,False,True,False,False,False,True,False
